Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,param_random_state,param_warm_start,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
3942,17,0.7799742051415819,0.020184859154026544,2.661911630630493,0.09951553804843044,0.01917276382446289,0.004460677572547494,False,balanced_subsample,log_loss,15,sqrt,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.7903225806451613,0.7849462365591398,0.7634408602150538,0.8091397849462365,0.7520215633423181
3679,17,0.7799742051415819,0.020184859154026544,2.7599437713623045,0.0705466035197039,0.019475555419921874,0.005814832772821589,False,balanced_subsample,entropy,15,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.7903225806451613,0.7849462365591398,0.7634408602150538,0.8091397849462365,0.7520215633423181
3943,17,0.7799742051415819,0.020184859154026544,2.854811191558838,0.12908412417246398,0.015805673599243165,0.0010316990663430854,False,balanced_subsample,log_loss,15,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.7903225806451613,0.7849462365591398,0.7634408602150538,0.8091397849462365,0.7520215633423181
2575,25,0.7788902414282817,0.028428686908064202,0.5878348350524902,0.020472600602967485,0.00804729461669922,0.003325782852190659,False,balanced,gini,13,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.8172043010752689,0.782258064516129,0.760752688172043,0.7983870967741935,0.7358490566037735
2574,25,0.7788902414282817,0.028428686908064202,0.6386990070343017,0.05040632470254289,0.00542745590209961,0.00020111511478091752,False,balanced,gini,13,sqrt,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.8172043010752689,0.782258064516129,0.760752688172043,0.7983870967741935,0.7358490566037735
3366,25,0.7788902414282817,0.028428686908064202,1.420444393157959,0.04895393502634051,0.014551448822021484,0.000682509625807008,False,balanced_subsample,gini,13,sqrt,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.8172043010752689,0.782258064516129,0.760752688172043,0.7983870967741935,0.7358490566037735
3367,25,0.7788902414282817,0.028428686908064202,1.5427216053009034,0.034244317569430534,0.01632518768310547,0.0036587754405783754,False,balanced_subsample,gini,13,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.8172043010752689,0.782258064516129,0.760752688172043,0.7983870967741935,0.7358490566037735
2573,29,0.7772816856505231,0.02233288401894511,0.408387279510498,0.025368517795350803,0.0038607120513916016,0.00013982212007011027,False,balanced,gini,13,sqrt,200,50,10,False,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': False}",0.8064516129032258,0.7768817204301075,0.7634408602150538,0.7956989247311828,0.7439353099730458
2572,29,0.7772816856505231,0.02233288401894511,0.4271277904510498,0.022100309877547866,0.005922126770019531,0.0020272947565074554,False,balanced,gini,13,sqrt,200,50,10,True,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': True}",0.8064516129032258,0.7768817204301075,0.7634408602150538,0.7956989247311828,0.7439353099730458
2597,29,0.7772816856505231,0.02592659181210376,0.5026297092437744,0.029760770678775497,0.00547323226928711,0.001202428629695971,False,balanced,gini,14,sqrt,200,50,10,False,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': False}",0.8172043010752689,0.7795698924731183,0.7553763440860215,0.7903225806451613,0.7439353099730458
2596,29,0.7772816856505231,0.02592659181210376,0.5116380214691162,0.02625407680915715,0.005727624893188477,0.0017684765924247195,False,balanced,gini,14,sqrt,200,50,10,True,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': True}",0.8172043010752689,0.7795698924731183,0.7553763440860215,0.7903225806451613,0.7439353099730458
3365,29,0.7772816856505231,0.02233288401894511,0.9663132190704345,0.0604408894881791,0.010009002685546876,0.00021805082857356072,False,balanced_subsample,gini,13,sqrt,200,50,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': False}",0.8064516129032258,0.7768817204301075,0.7634408602150538,0.7956989247311828,0.7439353099730458
3389,29,0.7772816856505231,0.02592659181210376,0.9836759567260742,0.021223863767361684,0.009829473495483399,6.263567815456511e-05,False,balanced_subsample,gini,14,sqrt,200,50,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': False}",0.8172043010752689,0.7795698924731183,0.7553763440860215,0.7903225806451613,0.7439353099730458
3388,29,0.7772816856505231,0.02592659181210376,1.0935686111450196,0.10000760315738003,0.00987701416015625,0.0002818387319428307,False,balanced_subsample,gini,14,sqrt,200,50,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': True}",0.8172043010752689,0.7795698924731183,0.7553763440860215,0.7903225806451613,0.7439353099730458
3364,29,0.7772816856505231,0.02233288401894511,1.1577048301696777,0.08268176742617049,0.011532783508300781,0.0031870955863369512,False,balanced_subsample,gini,13,sqrt,200,50,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 50, 'random_state': 10, 'warm_start': True}",0.8064516129032258,0.7768817204301075,0.7634408602150538,0.7956989247311828,0.7439353099730458
4159,29,0.7772816856505231,0.029912493144544857,1.220593309402466,0.03287854118663264,0.0147064208984375,0.0012376549925457183,False,,gini,13,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.8145161290322581,0.803763440860215,0.7419354838709677,0.782258064516129,0.7439353099730458
4158,29,0.7772816856505231,0.029912493144544857,1.2253191471099854,0.0412544418921275,0.014052391052246094,0.0015541519416580002,False,,gini,13,sqrt,200,75,10,True,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.8145161290322581,0.803763440860215,0.7419354838709677,0.782258064516129,0.7439353099730458
2895,39,0.7767469495406197,0.01679037280600428,0.3749241828918457,0.019127326199667824,0.005567598342895508,0.0007219903889114955,False,balanced,entropy,15,log2,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
2894,39,0.7767469495406197,0.01679037280600428,0.389049768447876,0.03859818319538211,0.007898235321044922,0.0033122977572849705,False,balanced,entropy,15,log2,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
